paradigm_id,type,patient_count,drug_count,drugs,description
C055,drug_combination,50,2,G-CSF; plerixafor,G-CSF + plerixafor
C1087,drug_combination,5,2,tazemetostat; topotecan,tazemetostat + topotecan
C1088,drug_combination,5,2,dinutuximab; isotretinoin,dinutuximab + isotretinoin
C1089,drug_combination,5,2,dinutuximab; tretinoin,dinutuximab + tretinoin
C1090,drug_combination,5,2,carboplatin; vinblastine,carboplatin + vinblastine
C1091,drug_combination,5,2,Vinblastin; carboplatin,Vinblastin + carboplatin
C981,drug_combination,5,2,"Mekinist; standard platinum-based concurrent chemoradiotherapy, followed by consolidation with PDR001","Mekinist + standard platinum-based concurrent chemoradiotherapy, followed by consolidation with PDR001"
C1067,drug_combination,5,2,Mekinist; Placebo - Concentrate,Mekinist + Placebo - Concentrate
C1065,drug_combination,5,2,Mekinist; ipilimumab,Mekinist + ipilimumab
C1039,drug_combination,5,2,"Mekinist; PDR001 concurrent with standard platinum-based chemoradiation, followed by consolidation with PDR001","Mekinist + PDR001 concurrent with standard platinum-based chemoradiation, followed by consolidation with PDR001"
C1051,drug_combination,5,2,Mekinist; carboplatin paclitaxel bevacizumab,Mekinist + carboplatin paclitaxel bevacizumab
C1040,drug_combination,5,2,Mekinist; Palbociclib125mg,Mekinist + Palbociclib125mg
C1041,drug_combination,5,2,Mekinist; PTC596,Mekinist + PTC596
C1042,drug_combination,5,2,Drugs Approved for Different Types of Cancer; Mekinist,Drugs Approved for Different Types of Cancer + Mekinist
C1043,drug_combination,5,2,Mekinist; tazemetostat,Mekinist + tazemetostat
C1044,drug_combination,5,2,Mekinist; concurrent capecitabine-based long-term radiotherapy followed by 4 cycles XELOX and a delayed TME,Mekinist + concurrent capecitabine-based long-term radiotherapy followed by 4 cycles XELOX and a delayed TME
C1045,drug_combination,5,2,Mekinist; Mocetinostat Maintenance Phase + Ipilimumab + Nivolumab,Mekinist + Mocetinostat Maintenance Phase + Ipilimumab + Nivolumab
C1046,drug_combination,5,2,AZD6244; Mekinist,AZD6244 + Mekinist
C1047,drug_combination,5,2,Mekinist; SAHA-Suberoylanilide,Mekinist + SAHA-Suberoylanilide
C1048,drug_combination,5,2,Access to Experimental Drugs; Mekinist,Access to Experimental Drugs + Mekinist
C1049,drug_combination,5,2,Mekinist; Recombinant oncolytic herpes simplex virus type Ⅰ R130,Mekinist + Recombinant oncolytic herpes simplex virus type Ⅰ R130
C1050,drug_combination,5,2,Indoximod; Mekinist,Indoximod + Mekinist
C1052,drug_combination,5,2,Mekinist; Nivolumab Protocol,Mekinist + Nivolumab Protocol
C1064,drug_combination,5,2,Mekinist; mFOLFOX6 + Bevacizumab + PD-1 monoclonal antibody,Mekinist + mFOLFOX6 + Bevacizumab + PD-1 monoclonal antibody
C1053,drug_combination,5,2,Drug-based intervention; Mekinist,Drug-based intervention + Mekinist
C1054,drug_combination,5,2,Bevacizumab Avastin; Mekinist,Bevacizumab Avastin + Mekinist
C1055,drug_combination,5,2,Mekinist; SAHA/Vorinostat,Mekinist + SAHA/Vorinostat
C1056,drug_combination,5,2,DS-8273a + nivolumab; Mekinist,DS-8273a + nivolumab + Mekinist
C1057,drug_combination,5,2,"Mekinist; capecitabine, oxaliplatin, irinotecan and bevacizumab","Mekinist + capecitabine, oxaliplatin, irinotecan and bevacizumab"
C1058,drug_combination,5,2,Mekinist; Nivolumab and Relatlimab-rmbw,Mekinist + Nivolumab and Relatlimab-rmbw
C1059,drug_combination,5,2,***; Mekinist,*** + Mekinist
C1060,drug_combination,5,2,LVGN3616 + LVGN6051 + LVGN7409 + Bevacizumab + Cyclophosphamide; Mekinist,LVGN3616 + LVGN6051 + LVGN7409 + Bevacizumab + Cyclophosphamide + Mekinist
C1061,drug_combination,5,2,Mekinist; Trastuzumab+Nivolumab+Gemcitabine+Cisplatin,Mekinist + Trastuzumab+Nivolumab+Gemcitabine+Cisplatin
C1062,drug_combination,5,2,Fimepinostat; Mekinist,Fimepinostat + Mekinist
C1063,drug_combination,5,2,Ipilimumab -/kg; Mekinist,Ipilimumab -/kg + Mekinist
C982,drug_combination,5,2,IV FOLFIRI+ target agent bevacizumab or cetuximab every 2 weeks; Mekinist,IV FOLFIRI+ target agent bevacizumab or cetuximab every 2 weeks + Mekinist
C1092,drug_combination,5,2,cytarabine; topotecan,cytarabine + topotecan
C980,drug_combination,5,2,Mekinist; concurrent capecitabine-based long-term radiotherapy followed by a Regular TME and 6 Cycles XELOX,Mekinist + concurrent capecitabine-based long-term radiotherapy followed by a Regular TME and 6 Cycles XELOX
C935,drug_combination,5,2,mesna; tretinoin,mesna + tretinoin
C929,drug_combination,5,2,cytarabine; thiotepa,cytarabine + thiotepa
C930,drug_combination,5,2,Cyclophosphamid; busulfan,Cyclophosphamid + busulfan
C931,drug_combination,5,2,Cyclophosphamid; defibrotide,Cyclophosphamid + defibrotide
C932,drug_combination,5,2,busulfan; mesna,busulfan + mesna
C933,drug_combination,5,2,Cyclophosphamide; busulfan,Cyclophosphamide + busulfan
C934,drug_combination,5,2,cisplatin; tretinoin,cisplatin + tretinoin
C936,drug_combination,5,2,isotretinoin; pegfilgrastim,isotretinoin + pegfilgrastim
C927,drug_combination,5,2,pegfilgrastim; sirolimus,pegfilgrastim + sirolimus
C937,drug_combination,5,2,isotretinoin; vincristine,isotretinoin + vincristine
C938,drug_combination,5,2,etoposide; tazemetostat,etoposide + tazemetostat
C939,drug_combination,5,2,etoposide; nivolumab,etoposide + nivolumab
C940,drug_combination,5,2,etoposide; vorinostat,etoposide + vorinostat
C941,drug_combination,5,2,Ziextenzo; dexrazoxane,Ziextenzo + dexrazoxane
C942,drug_combination,5,2,Ziextenzo; doxorubicin,Ziextenzo + doxorubicin
C928,drug_combination,5,2,Cyclophosphamide; defibrotide,Cyclophosphamide + defibrotide
C926,drug_combination,5,2,filgrastim; sirolimus,filgrastim + sirolimus
C944,drug_combination,5,2,Progesterone; dexrazoxane,Progesterone + dexrazoxane
P011,complete_drug_set,5,4,Temozolomide capsule; bevacizumab; irinotecan; temozolomide,"4 drugs: Temozolomide capsule, bevacizumab, irinotecan, temozolomide"
P005,complete_drug_set,5,2,Progesterone; Valproic Acid,"2 drugs: Progesterone, Valproic Acid"
P006,complete_drug_set,5,2,Ketoconazole; triamcinolone,"2 drugs: Ketoconazole, triamcinolone"
P007,complete_drug_set,5,10,Cyclophosphamid; Cyclophosphamide; dexrazoxane; doxorubicin; etoposide; filgrastim; ifosfamide; mesna; pegfilgrastim; vincristine,"10 drugs: Cyclophosphamid, Cyclophosphamide, dexrazoxane, doxorubicin, etoposide"
P008,complete_drug_set,5,5,Dabrafenib Mesylate; Mekinist; Tafinlar; dabrafenib; trametinib,"5 drugs: Dabrafenib Mesylate, Mekinist, Tafinlar, dabrafenib, trametinib"
P009,complete_drug_set,5,6,carboplatin; etoposide; filgrastim; ifosfamide; mesna; pegfilgrastim,"6 drugs: carboplatin, etoposide, filgrastim, ifosfamide, mesna"
P010,complete_drug_set,5,2,carboplatin; etoposide,"2 drugs: carboplatin, etoposide"
C918,drug_combination,5,2,Ketoconazole; Progesterone,Ketoconazole + Progesterone
C925,drug_combination,5,2,Valproic Acid; topotecan,Valproic Acid + topotecan
C919,drug_combination,5,2,Progesterone; ipilimumab,Progesterone + ipilimumab
C920,drug_combination,5,2,Cyclophosphamide; Emend,Cyclophosphamide + Emend
C921,drug_combination,5,2,Emend; vincristine,Emend + vincristine
C922,drug_combination,5,2,Cyclophosphamid; Emend,Cyclophosphamid + Emend
C923,drug_combination,5,2,Emend; temozolomide,Emend + temozolomide
C979,drug_combination,5,2,Mekinist; ONC201,Mekinist + ONC201
C943,drug_combination,5,2,Neulasta; cytarabine,Neulasta + cytarabine
C924,drug_combination,5,2,ATRA; Valproic Acid,ATRA + Valproic Acid
C945,drug_combination,5,2,Progesterone; methotrexate,Progesterone + methotrexate
C978,drug_combination,5,2,Mekinist; Surufatinib plus chemotherapy,Mekinist + Surufatinib plus chemotherapy
C965,drug_combination,5,2,Glutamine; temozolomide,Glutamine + temozolomide
C966,drug_combination,5,2,etoposide phosphate; melphalan,etoposide phosphate + melphalan
C967,drug_combination,5,2,GM-CSF; dasatinib,GM-CSF + dasatinib
C968,drug_combination,5,2,Etopophos; melphalan,Etopophos + melphalan
C969,drug_combination,5,2,osimertinib; osimertinib mesylate,osimertinib + osimertinib mesylate
C971,drug_combination,5,2,lomustine; pegfilgrastim,lomustine + pegfilgrastim
C977,drug_combination,5,2,Mekinist; vorinostat,Mekinist + vorinostat
C963,drug_combination,5,2,sirolimus; vorinostat,sirolimus + vorinostat
C976,drug_combination,5,2,Mekinist; tazemetostat hydrobromide,Mekinist + tazemetostat hydrobromide
C975,drug_combination,5,2,Neupogen; mesna,Neupogen + mesna
C974,drug_combination,5,2,G-CSF; Neupogen,G-CSF + Neupogen
C973,drug_combination,5,2,Ketoconazole; Mekinist,Ketoconazole + Mekinist
C972,drug_combination,5,2,ATRA; trametinib,ATRA + trametinib
C946,drug_combination,5,2,Ziextenzo; ifosfamide,Ziextenzo + ifosfamide
C964,drug_combination,5,2,temozolomide; thiotepa,temozolomide + thiotepa
C970,drug_combination,5,2,filgrastim; lomustine,filgrastim + lomustine
C962,drug_combination,5,2,Investigational Chemotherapy (unspecified); irinotecan,Investigational Chemotherapy (unspecified) + irinotecan
C954,drug_combination,5,2,cytarabine; gemtuzumab ozogamicin,cytarabine + gemtuzumab ozogamicin
C948,drug_combination,5,2,GM-CSF; dexrazoxane,GM-CSF + dexrazoxane
C949,drug_combination,5,2,pegaspargase; vincristine,pegaspargase + vincristine
C950,drug_combination,5,2,methotrexate; pegaspargase,methotrexate + pegaspargase
C951,drug_combination,5,2,IMPACT; pegfilgrastim,IMPACT + pegfilgrastim
C952,drug_combination,5,2,cytarabine; mercaptopurine,cytarabine + mercaptopurine
C953,drug_combination,5,2,IMPACT; filgrastim,IMPACT + filgrastim
C955,drug_combination,5,2,Zarxio; mesna,Zarxio + mesna
C947,drug_combination,5,2,irinotecan; topotecan,irinotecan + topotecan
C956,drug_combination,5,2,Zarxio; plerixafor,Zarxio + plerixafor
C957,drug_combination,5,2,Zarxio; vincristine,Zarxio + vincristine
C958,drug_combination,5,2,Zarxio; cisplatin,Zarxio + cisplatin
C959,drug_combination,5,2,thiotepa; topotecan,thiotepa + topotecan
C960,drug_combination,5,2,dasatinib; irinotecan,dasatinib + irinotecan
C961,drug_combination,5,2,GM-CSF; doxorubicin,GM-CSF + doxorubicin
P014,complete_drug_set,4,3,bevacizumab; carboplatin; vincristine,"3 drugs: bevacizumab, carboplatin, vincristine"
P012,complete_drug_set,4,2,Lupron Depot; leuprolide,"2 drugs: Lupron Depot, leuprolide"
P013,complete_drug_set,4,5,Cyclophosphamid; Cyclophosphamide; cisplatin; lomustine; vincristine,"5 drugs: Cyclophosphamid, Cyclophosphamide, cisplatin, lomustine, vincristine"
P015,complete_drug_set,3,6,Temozolomide capsule; Valproic Acid; bevacizumab; etoposide; irinotecan; temozolomide,"6 drugs: Temozolomide capsule, Valproic Acid, bevacizumab, etoposide, irinotecan"
P016,complete_drug_set,3,14,Cyclophosphamid; Cyclophosphamide; Temozolomide capsule; cisplatin; cytarabine; dactinomycin; dexrazoxane; doxorubicin; etoposide; filgrastim; methotrexate; pegfilgrastim; temozolomide; vincristine,"14 drugs: Cyclophosphamid, Cyclophosphamide, Temozolomide capsule, cisplatin, cytarabine"
P017,complete_drug_set,3,15,Cyclophosphamid; Cyclophosphamide; G-CSF; GM-CSF; Glutamine; Leucovorin; carboplatin; cisplatin; etoposide; filgrastim; mesna; methotrexate; pegfilgrastim; thiotepa; vincristine,"15 drugs: Cyclophosphamid, Cyclophosphamide, G-CSF, GM-CSF, Glutamine"
P018,complete_drug_set,3,3,Temozolomide capsule; lomustine; temozolomide,"3 drugs: Temozolomide capsule, lomustine, temozolomide"
P019,complete_drug_set,3,2,Testosterone Cypionate; triamcinolone,"2 drugs: Testosterone Cypionate, triamcinolone"
P020,complete_drug_set,3,3,Temozolomide capsule; bevacizumab; temozolomide,"3 drugs: Temozolomide capsule, bevacizumab, temozolomide"
P021,complete_drug_set,3,111,"***; 131-MIBG + Vorinostat; 1A46 Drug Substance; AMG386 and bevacizumab; AZD1775; AZD6244; Access to Experimental Drugs; Adjuvant Atezolizumab-Bevacizumab Therapy; Anlotinib hydrochloride capsule Combined With Concurrent Chemoradiotherapy; Anti-PD-1 Drugs; Antibody-Drug Conjugates; BRAF inhibitor dabrafenib and MEK inhibitor trametinib; Bevacizumab Avastin; Bevacizumab, Everolimus and LBH589; Bevacizumab-IRDye800CW; Bortezomib drug; CUDC-907; Cemiplimab REGN2810; Chemo with concomitant Capecitabine and KD018; Combination drug; Combination of Gemcitabine, Oxaliplatin, Sintilimab and Bevacizumab; Combination, Rogaratinib + palbociclib + fulvestrant; DFMO; DIFLUOROMETHYLORNITHINE; DS-8273a + nivolumab; Dabrafenib and trametinib combination; Drug-based intervention; Drugs Approved for Childhood Cancers; Drugs Approved for Conditions Related to Cancer; Drugs Approved for Different Types of Cancer; ETBX-071 PSA-based Oncolytic Virus; Enzalutamide,, soft capsules, once daily; Everolimus Afinitor tablets; FOLFIRI-BEVACIZUMAB; Fenretinide; Fimepinostat; IV FOLFIRI+ target agent bevacizumab or cetuximab every 2 weeks; Imatinib, Fluorouracil, Oxaliplatin, Leucovorin and Bevacizumab; Indoximod; Investigational Chemotherapy (unspecified); Ipilimumab -/kg; LVGN3616 + LVGN6051 + Bevacizumab + Cyclophosphamide; LVGN3616 + LVGN6051 + LVGN7409 + Bevacizumab + Cyclophosphamide; MK-1775; Mocetinostat Induction Phase + Ipilimumab + Nivolumab; Mocetinostat Maintenance Phase + Ipilimumab + Nivolumab; Nivolumab & Ipilimumab; Nivolumab -/kg; Nivolumab Protocol; Nivolumab and Hyaluronidase-nvhy; Nivolumab and Relatlimab-rmbw; Nivolumab induction; Nivolumab maintenance; Nivolumab with chemoradiation; Nivolumab-relatlimab FDC; ONC201; ONO-7475 once daily; Oncaspar; Oncolytic virus VRT106; PDR001 concurrent with standard platinum-based chemoradiation, followed by consolidation with PDR001; PTC596; Palbociclib100mg; Palbociclib125mg; Pemetrexed and Gemcitabine plus Bevacizumab; Placebo - Concentrate; Recombinant oncolytic herpes simplex virus type Ⅰ R130; Relatlimab FDC + Nivolumab; SAHA(Suberoylanilide; SAHA-Suberoylanilide; SAHA/Vorinostat; Serplulimab combined with bevacizumab and first-line chemotherapy; Surufatinib; Surufatinib and Serplulimab; Surufatinib plus chemotherapy; TAK-580; Three-drug chemotherapy group; Trametinib placebo; Trastuzumab+Nivolumab+Gemcitabine+Cisplatin; Trifluridine/tipiracil + bevacizumab; albumin-bound paclitaxe combined with bevacizumab biosimilar; bevacizumab; capecitabine, oxaliplatin, irinotecan and bevacizumab; carboplatin paclitaxel bevacizumab; chlorambucil drug; concurrent capecitabine-based long-term radiotherapy followed by 4 cycles XELOX and a delayed TME; concurrent capecitabine-based long-term radiotherapy followed by a Regular TME and 6 Cycles XELOX; dasatinib; epirubicin - cyclophosphamide / docetaxel + bevacizumab; everolimus; fenretinide lipid matrix; intra-arterial oxaliplatin + Systemic FOLFIRI + target agent bevacizumab or cetuximab every 2 weeks; ipilimumab; loncastuximab tesirine; loncastuximab tesirine-lpyl; mFOLFOX6 + Bevacizumab + PD-1 monoclonal antibody; nivolumab; ntifier:ADVL0921; once daily for two consecutive days Picato; paclitaxel + everolimus RAD001; palbociclib; palbociclib isethionate; rituximab, cyclophosphamide, etoposide, prednisone, vorinostat and QOL questionnaire, peg-filgrastim or filgrastim; selinexor; standard platinum-based concurrent chemoradiotherapy, followed by consolidation with PDR001; tazemetostat; tazemetostat hydrobromide; trametinib; trametinib dimethyl sulfoxide; triamcinolone; two-drug chemotherapy group; vorinostat","111 drugs: ***, 131-MIBG + Vorinostat, 1A46 Drug Substance, AMG386 and bevacizumab, AZD1775"
P022,complete_drug_set,3,3,cisplatin; lomustine; vincristine,"3 drugs: cisplatin, lomustine, vincristine"
P023,complete_drug_set,3,2,tretinoin; triamcinolone,"2 drugs: tretinoin, triamcinolone"
P024,complete_drug_set,3,7,Neulasta; carboplatin; etoposide; filgrastim; ifosfamide; mesna; pegfilgrastim,"7 drugs: Neulasta, carboplatin, etoposide, filgrastim, ifosfamide"
P025,complete_drug_set,3,2,Ketoconazole; Valproic Acid,"2 drugs: Ketoconazole, Valproic Acid"
P028,complete_drug_set,2,3,ATRA; carboplatin; vincristine,"3 drugs: ATRA, carboplatin, vincristine"
P026,complete_drug_set,2,3,Progesterone; carboplatin; vincristine,"3 drugs: Progesterone, carboplatin, vincristine"
P027,complete_drug_set,2,3,Ketoconazole; carboplatin; vincristine,"3 drugs: Ketoconazole, carboplatin, vincristine"
P042,complete_drug_set,2,3,Vitrakvi; larotrectinib; triamcinolone,"3 drugs: Vitrakvi, larotrectinib, triamcinolone"
P029,complete_drug_set,2,2,Testosterone Cypionate; lanreotide acetate,"2 drugs: Testosterone Cypionate, lanreotide acetate"
P030,complete_drug_set,2,4,carboplatin; etoposide; filgrastim; pegfilgrastim,"4 drugs: carboplatin, etoposide, filgrastim, pegfilgrastim"
P053,complete_drug_set,2,14,Cyclophosphamid; Cyclophosphamide; G-CSF; GM-CSF; Glutamine; carboplatin; cisplatin; etoposide; filgrastim; mesna; pegfilgrastim; thiotepa; triamcinolone; vincristine,"14 drugs: Cyclophosphamid, Cyclophosphamide, G-CSF, GM-CSF, Glutamine"
P052,complete_drug_set,2,8,Cyclophosphamid; Cyclophosphamide; Ziextenzo; cisplatin; filgrastim; mesna; pegfilgrastim; vincristine,"8 drugs: Cyclophosphamid, Cyclophosphamide, Ziextenzo, cisplatin, filgrastim"
P051,complete_drug_set,2,4,Temozolomide capsule; bevacizumab; nivolumab; temozolomide,"4 drugs: Temozolomide capsule, bevacizumab, nivolumab, temozolomide"
P050,complete_drug_set,2,8,Cyclophosphamid; Cyclophosphamide; etoposide; filgrastim; ifosfamide; mesna; pegfilgrastim; vincristine,"8 drugs: Cyclophosphamid, Cyclophosphamide, etoposide, filgrastim, ifosfamide"
P049,complete_drug_set,2,5,etoposide; filgrastim; ifosfamide; mesna; pegfilgrastim,"5 drugs: etoposide, filgrastim, ifosfamide, mesna, pegfilgrastim"
P048,complete_drug_set,2,113,"***; 131-MIBG + Vorinostat; 1A46 Drug Substance; AMG386 and bevacizumab; AZD1775; AZD6244; Access to Experimental Drugs; Adjuvant Atezolizumab-Bevacizumab Therapy; Anlotinib hydrochloride capsule Combined With Concurrent Chemoradiotherapy; Anti-PD-1 Drugs; Antibody-Drug Conjugates; BRAF inhibitor dabrafenib and MEK inhibitor trametinib; Bevacizumab Avastin; Bevacizumab, Everolimus and LBH589; Bevacizumab-IRDye800CW; Bortezomib drug; CUDC-907; Cemiplimab REGN2810; Chemo with concomitant Capecitabine and KD018; Combination drug; Combination of Gemcitabine, Oxaliplatin, Sintilimab and Bevacizumab; Combination, Rogaratinib + palbociclib + fulvestrant; DFMO; DIFLUOROMETHYLORNITHINE; DS-8273a + nivolumab; Dabrafenib and trametinib combination; Drug-based intervention; Drugs Approved for Childhood Cancers; Drugs Approved for Conditions Related to Cancer; Drugs Approved for Different Types of Cancer; ETBX-071 PSA-based Oncolytic Virus; Enzalutamide,, soft capsules, once daily; Everolimus Afinitor tablets; FOLFIRI-BEVACIZUMAB; Fenretinide; Fimepinostat; IV FOLFIRI+ target agent bevacizumab or cetuximab every 2 weeks; Imatinib, Fluorouracil, Oxaliplatin, Leucovorin and Bevacizumab; Indoximod; Investigational Chemotherapy (unspecified); Ipilimumab -/kg; Ketoconazole; Koselugo; LVGN3616 + LVGN6051 + Bevacizumab + Cyclophosphamide; LVGN3616 + LVGN6051 + LVGN7409 + Bevacizumab + Cyclophosphamide; MK-1775; Mocetinostat Induction Phase + Ipilimumab + Nivolumab; Mocetinostat Maintenance Phase + Ipilimumab + Nivolumab; Nivolumab & Ipilimumab; Nivolumab -/kg; Nivolumab Protocol; Nivolumab and Hyaluronidase-nvhy; Nivolumab and Relatlimab-rmbw; Nivolumab induction; Nivolumab maintenance; Nivolumab with chemoradiation; Nivolumab-relatlimab FDC; ONC201; ONO-7475 once daily; Oncaspar; Oncolytic virus VRT106; PDR001 concurrent with standard platinum-based chemoradiation, followed by consolidation with PDR001; PTC596; Palbociclib100mg; Palbociclib125mg; Pemetrexed and Gemcitabine plus Bevacizumab; Placebo - Concentrate; Recombinant oncolytic herpes simplex virus type Ⅰ R130; Relatlimab FDC + Nivolumab; SAHA(Suberoylanilide; SAHA-Suberoylanilide; SAHA/Vorinostat; Serplulimab combined with bevacizumab and first-line chemotherapy; Surufatinib; Surufatinib and Serplulimab; Surufatinib plus chemotherapy; TAK-580; Three-drug chemotherapy group; Trametinib placebo; Trastuzumab+Nivolumab+Gemcitabine+Cisplatin; Trifluridine/tipiracil + bevacizumab; albumin-bound paclitaxe combined with bevacizumab biosimilar; bevacizumab; capecitabine, oxaliplatin, irinotecan and bevacizumab; carboplatin paclitaxel bevacizumab; chlorambucil drug; concurrent capecitabine-based long-term radiotherapy followed by 4 cycles XELOX and a delayed TME; concurrent capecitabine-based long-term radiotherapy followed by a Regular TME and 6 Cycles XELOX; dasatinib; epirubicin - cyclophosphamide / docetaxel + bevacizumab; everolimus; fenretinide lipid matrix; intra-arterial oxaliplatin + Systemic FOLFIRI + target agent bevacizumab or cetuximab every 2 weeks; ipilimumab; loncastuximab tesirine; loncastuximab tesirine-lpyl; mFOLFOX6 + Bevacizumab + PD-1 monoclonal antibody; nivolumab; ntifier:ADVL0921; once daily for two consecutive days Picato; paclitaxel + everolimus RAD001; palbociclib; palbociclib isethionate; rituximab, cyclophosphamide, etoposide, prednisone, vorinostat and QOL questionnaire, peg-filgrastim or filgrastim; selinexor; selumetinib; standard platinum-based concurrent chemoradiotherapy, followed by consolidation with PDR001; tazemetostat; tazemetostat hydrobromide; trametinib; trametinib dimethyl sulfoxide; two-drug chemotherapy group; vorinostat","113 drugs: ***, 131-MIBG + Vorinostat, 1A46 Drug Substance, AMG386 and bevacizumab, AZD1775"
P047,complete_drug_set,2,7,Cyclophosphamid; Cyclophosphamide; dactinomycin; filgrastim; mesna; pegfilgrastim; vincristine,"7 drugs: Cyclophosphamid, Cyclophosphamide, dactinomycin, filgrastim, mesna"
P046,complete_drug_set,2,4,lomustine; procarbazine; thioguanine; vincristine,"4 drugs: lomustine, procarbazine, thioguanine, vincristine"
P045,complete_drug_set,2,112,"***; 131-MIBG + Vorinostat; 1A46 Drug Substance; AMG386 and bevacizumab; AZD1775; AZD6244; Access to Experimental Drugs; Adjuvant Atezolizumab-Bevacizumab Therapy; Anlotinib hydrochloride capsule Combined With Concurrent Chemoradiotherapy; Anti-PD-1 Drugs; Antibody-Drug Conjugates; BRAF inhibitor dabrafenib and MEK inhibitor trametinib; Bevacizumab Avastin; Bevacizumab, Everolimus and LBH589; Bevacizumab-IRDye800CW; Bortezomib drug; CUDC-907; Cemiplimab REGN2810; Chemo with concomitant Capecitabine and KD018; Combination drug; Combination of Gemcitabine, Oxaliplatin, Sintilimab and Bevacizumab; Combination, Rogaratinib + palbociclib + fulvestrant; DFMO; DIFLUOROMETHYLORNITHINE; DS-8273a + nivolumab; Dabrafenib and trametinib combination; Drug-based intervention; Drugs Approved for Childhood Cancers; Drugs Approved for Conditions Related to Cancer; Drugs Approved for Different Types of Cancer; ETBX-071 PSA-based Oncolytic Virus; Enzalutamide,, soft capsules, once daily; Everolimus Afinitor tablets; FOLFIRI-BEVACIZUMAB; Fenretinide; Fimepinostat; IV FOLFIRI+ target agent bevacizumab or cetuximab every 2 weeks; Imatinib, Fluorouracil, Oxaliplatin, Leucovorin and Bevacizumab; Indoximod; Investigational Chemotherapy (unspecified); Ipilimumab -/kg; LVGN3616 + LVGN6051 + Bevacizumab + Cyclophosphamide; LVGN3616 + LVGN6051 + LVGN7409 + Bevacizumab + Cyclophosphamide; MK-1775; Mocetinostat Induction Phase + Ipilimumab + Nivolumab; Mocetinostat Maintenance Phase + Ipilimumab + Nivolumab; Nivolumab & Ipilimumab; Nivolumab -/kg; Nivolumab Protocol; Nivolumab and Hyaluronidase-nvhy; Nivolumab and Relatlimab-rmbw; Nivolumab induction; Nivolumab maintenance; Nivolumab with chemoradiation; Nivolumab-relatlimab FDC; ONC201; ONO-7475 once daily; Oncaspar; Oncolytic virus VRT106; PDR001 concurrent with standard platinum-based chemoradiation, followed by consolidation with PDR001; PTC596; Palbociclib100mg; Palbociclib125mg; Pemetrexed and Gemcitabine plus Bevacizumab; Placebo - Concentrate; Recombinant oncolytic herpes simplex virus type Ⅰ R130; Relatlimab FDC + Nivolumab; SAHA(Suberoylanilide; SAHA-Suberoylanilide; SAHA/Vorinostat; Serplulimab combined with bevacizumab and first-line chemotherapy; Surufatinib; Surufatinib and Serplulimab; Surufatinib plus chemotherapy; TAK-580; Temozolomide capsule; Three-drug chemotherapy group; Trametinib placebo; Trastuzumab+Nivolumab+Gemcitabine+Cisplatin; Trifluridine/tipiracil + bevacizumab; albumin-bound paclitaxe combined with bevacizumab biosimilar; bevacizumab; capecitabine, oxaliplatin, irinotecan and bevacizumab; carboplatin paclitaxel bevacizumab; chlorambucil drug; concurrent capecitabine-based long-term radiotherapy followed by 4 cycles XELOX and a delayed TME; concurrent capecitabine-based long-term radiotherapy followed by a Regular TME and 6 Cycles XELOX; dasatinib; epirubicin - cyclophosphamide / docetaxel + bevacizumab; everolimus; fenretinide lipid matrix; intra-arterial oxaliplatin + Systemic FOLFIRI + target agent bevacizumab or cetuximab every 2 weeks; ipilimumab; loncastuximab tesirine; loncastuximab tesirine-lpyl; mFOLFOX6 + Bevacizumab + PD-1 monoclonal antibody; nivolumab; ntifier:ADVL0921; once daily for two consecutive days Picato; paclitaxel + everolimus RAD001; palbociclib; palbociclib isethionate; rituximab, cyclophosphamide, etoposide, prednisone, vorinostat and QOL questionnaire, peg-filgrastim or filgrastim; selinexor; standard platinum-based concurrent chemoradiotherapy, followed by consolidation with PDR001; tazemetostat; tazemetostat hydrobromide; temozolomide; trametinib; trametinib dimethyl sulfoxide; two-drug chemotherapy group; vorinostat","112 drugs: ***, 131-MIBG + Vorinostat, 1A46 Drug Substance, AMG386 and bevacizumab, AZD1775"
P044,complete_drug_set,2,13,Cyclophosphamid; Cyclophosphamide; G-CSF; GM-CSF; Glutamine; carboplatin; cisplatin; etoposide; filgrastim; mesna; pegfilgrastim; thiotepa; vincristine,"13 drugs: Cyclophosphamid, Cyclophosphamide, G-CSF, GM-CSF, Glutamine"
P043,complete_drug_set,2,3,Temozolomide capsule; Valproic Acid; temozolomide,"3 drugs: Temozolomide capsule, Valproic Acid, temozolomide"
P041,complete_drug_set,2,2,isotretinoin; tretinoin,"2 drugs: isotretinoin, tretinoin"
P040,complete_drug_set,2,2,imiquimod; triamcinolone,"2 drugs: imiquimod, triamcinolone"
P039,complete_drug_set,2,7,dexrazoxane; doxorubicin; etoposide; filgrastim; ifosfamide; mesna; pegfilgrastim,"7 drugs: dexrazoxane, doxorubicin, etoposide, filgrastim, ifosfamide"
P037,complete_drug_set,2,2,Valproic Acid; triamcinolone,"2 drugs: Valproic Acid, triamcinolone"
P036,complete_drug_set,2,2,Progesterone; cabergoline,"2 drugs: Progesterone, cabergoline"
P035,complete_drug_set,2,3,Temozolomide capsule; irinotecan; temozolomide,"3 drugs: Temozolomide capsule, irinotecan, temozolomide"
P034,complete_drug_set,2,12,Cyclophosphamid; Cyclophosphamide; cisplatin; cytarabine; dexrazoxane; doxorubicin; etoposide; filgrastim; methotrexate; pegfilgrastim; temozolomide; vincristine,"12 drugs: Cyclophosphamid, Cyclophosphamide, cisplatin, cytarabine, dexrazoxane"
