drug_id,alias,alias_type,source,source_ref,normalized_key
,HuMax-IL8,nci_alias,NCI_DD_INV,,humaxil8
,MDX 018,nci_alias,NCI_DD_INV,,mdx018
,BMS986253,nci_alias,NCI_DD_INV,,bms986253
,BMS 986253,nci_alias,NCI_DD_INV,,bms986253
,MDX-018,nci_alias,NCI_DD_INV,,mdx018
,2231258-73-2,nci_alias,NCI_DD_INV,,2231258732
,BMS-986253,nci_alias,NCI_DD_INV,,bms986253
,HuMax-IL-8,nci_alias,NCI_DD_INV,,humaxil8
,anti-IL-8 monoclonal antibody BMS-986253,nci_alias,NCI_DD_INV,,antiil8monoclonalantibodybms986253
,adavosertib,investigational_name,NCI_DD_INV,,adavosertib
,AZD1775,nci_alias,NCI_DD_INV,,azd1775
,AZD-1775,nci_alias,NCI_DD_INV,,azd1775
,MK-1775,nci_alias,NCI_DD_INV,,mk1775
,MK1775,nci_alias,NCI_DD_INV,,mk1775
,"2-allyl-1-(6-(2-hydroxypropan-2-yl)pyridin-2-yl)-6-((4-(4-methylpiperazin-1-yl)phenyl)amino)-1H-pyrazolo[3,4-d]pyrimidin-3(2H)-one",nci_alias,NCI_DD_INV,,2allyl162hydroxypropan2ylpyridin2yl644methylpiperazin1ylphenylamino1hpyrazolo34dpyrimidin32hone
,955365-80-7,nci_alias,NCI_DD_INV,,955365807
,AZD 1775,nci_alias,NCI_DD_INV,,azd1775
,MK 1775,nci_alias,NCI_DD_INV,,mk1775
,AdC68 Expressing PSA/PSMA/PSCA Vaccine PF-06755992,investigational_name,NCI_DD_INV,,adc68expressingpsapsmapscavaccinepf06755992
,Chimpanzee adenovirus serotype-68-expressing PSA/PSMA/PSCA priming vaccine PF-06755992,nci_alias,NCI_DD_INV,,chimpanzeeadenovirusserotype68expressingpsapsmapscaprimingvaccinepf06755992
,PF 06755992,nci_alias,NCI_DD_INV,,pf06755992
,PF-06755992,nci_alias,NCI_DD_INV,,pf06755992
,PF06755992,nci_alias,NCI_DD_INV,,pf06755992
,Chimpanzee Adenovirus Serotype-68 Expressing PSA/PSMA/PSCA Priming Vaccine PF-06755992,nci_alias,NCI_DD_INV,,chimpanzeeadenovirusserotype68expressingpsapsmapscaprimingvaccinepf06755992
,ADE regimen,investigational_name,NCI_DD_INV,,aderegimen
,cytarabine-daunorubicin-etoposide regimen,nci_alias,NCI_DD_INV,,cytarabinedaunorubicinetoposideregimen
,AraC-daunorubicin-etoposide regimen,nci_alias,NCI_DD_INV,,aracdaunorubicinetoposideregimen
,cytarabine/daunorubicin/etoposide,nci_alias,NCI_DD_INV,,cytarabinedaunorubicinetoposide
rx:1236711.0,ADE,nci_alias,NCI_DD_INV,,ade
,ARA-C/DNR/VP-16,nci_alias,NCI_DD_INV,,aracdnrvp16
,MRC AML10 study-ADE regimen,nci_alias,NCI_DD_INV,,mrcaml10studyaderegimen
,high-dose cytarabine-daunorubicin-etoposide regimen,nci_alias,NCI_DD_INV,,highdosecytarabinedaunorubicinetoposideregimen
,high-dose cytarabine/daunorubicin/etoposide,nci_alias,NCI_DD_INV,,highdosecytarabinedaunorubicinetoposide
,high-dose cytarabine/daunorubicin/etoposide regimen,nci_alias,NCI_DD_INV,,highdosecytarabinedaunorubicinetoposideregimen
,adebrelimab,investigational_name,NCI_DD_INV,,adebrelimab
,HTI-1088,nci_alias,NCI_DD_INV,,hti1088
,HTI1088,nci_alias,NCI_DD_INV,,hti1088
,HTI 1088,nci_alias,NCI_DD_INV,,hti1088
,SHR-1316,nci_alias,NCI_DD_INV,,shr1316
,SHR1316,nci_alias,NCI_DD_INV,,shr1316
,SHR 1316,nci_alias,NCI_DD_INV,,shr1316
,2247114-85-6,nci_alias,NCI_DD_INV,,2247114856
,adefovir dipivoxil,investigational_name,NCI_DD_INV,,adefovirdipivoxil
,GS-0840,nci_alias,NCI_DD_INV,,gs0840
,Hepsera,nci_alias,NCI_DD_INV,,hepsera
,142340-99-6,nci_alias,NCI_DD_INV,,142340996
,adeno-associated virus encoding anti-CD19/anti-CD3 bispecific diabody VNX-101,investigational_name,NCI_DD_INV,,adenoassociatedvirusencodinganticd19anticd3bispecificdiabodyvnx101
,AAV encoding anti-CD19/anti-CD3 bispecific diabody GP101 VNX-101,nci_alias,NCI_DD_INV,,aavencodinganticd19anticd3bispecificdiabodygp101vnx101
,AAV encoding anti-CD19/anti-CD3 bispecific diabody VNX-101,nci_alias,NCI_DD_INV,,aavencodinganticd19anticd3bispecificdiabodyvnx101
,AAV encoding anti-CD19/anti-CD3 bispecific T-cell engager VNX-101,nci_alias,NCI_DD_INV,,aavencodinganticd19anticd3bispecifictcellengagervnx101
,AAV.CD3/CD19,nci_alias,NCI_DD_INV,,aavcd3cd19
,VNX 101,nci_alias,NCI_DD_INV,,vnx101
,VNX-101,nci_alias,NCI_DD_INV,,vnx101
,VNX101,nci_alias,NCI_DD_INV,,vnx101
,adenosine A2A receptor antagonist AZD4635,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistazd4635
,AZD4635,nci_alias,NCI_DD_INV,,azd4635
,A2AR Antagonist AZD4635,nci_alias,NCI_DD_INV,,a2arantagonistazd4635
,HTL-1071,nci_alias,NCI_DD_INV,,htl1071
,adenosine A2A receptor antagonist CS3005,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistcs3005
,CS3005,nci_alias,NCI_DD_INV,,cs3005
,A2AR antagonist CS3005,nci_alias,NCI_DD_INV,,a2arantagonistcs3005
,CS-3005,nci_alias,NCI_DD_INV,,cs3005
,CS 3005,nci_alias,NCI_DD_INV,,cs3005
,adenosine A2A receptor antagonist DZD2269,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistdzd2269
,DZD2269,nci_alias,NCI_DD_INV,,dzd2269
,A2AR antagonist DZD2269,nci_alias,NCI_DD_INV,,a2arantagonistdzd2269
,DZD 2269,nci_alias,NCI_DD_INV,,dzd2269
,DZD-2269,nci_alias,NCI_DD_INV,,dzd2269
,adenosine A2A receptor antagonist ILB2109,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistilb2109
,ILB2109,nci_alias,NCI_DD_INV,,ilb2109
,ILB 2109,nci_alias,NCI_DD_INV,,ilb2109
,ILB-2109,nci_alias,NCI_DD_INV,,ilb2109
,A2AR antagonist ILB2109,nci_alias,NCI_DD_INV,,a2arantagonistilb2109
,adenosine A2A receptor antagonist JNJ-86974680,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistjnj86974680
,A2AR antagonist JNJ-86974680,nci_alias,NCI_DD_INV,,a2arantagonistjnj86974680
,JNJ 86974680,nci_alias,NCI_DD_INV,,jnj86974680
,JNJ-86974680,nci_alias,NCI_DD_INV,,jnj86974680
,JNJ86974680,nci_alias,NCI_DD_INV,,jnj86974680
,adenosine A2A receptor antagonist PBF-509,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistpbf509
,PBF-509,nci_alias,NCI_DD_INV,,pbf509
,A2AR antagonist PBF-509,nci_alias,NCI_DD_INV,,a2arantagonistpbf509
,adenosine A2A receptor antagonist TT-10,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonisttt10
,TT-10,nci_alias,NCI_DD_INV,,tt10
,A2AR inhibitor TT-10,nci_alias,NCI_DD_INV,,a2arinhibitortt10
,TT 10,nci_alias,NCI_DD_INV,,tt10
,TT10,nci_alias,NCI_DD_INV,,tt10
,adenosine A2A receptor antagonist/phosphodiesterase 10A PBF-999,investigational_name,NCI_DD_INV,,adenosinea2areceptorantagonistphosphodiesterase10apbf999
,PBF-999,nci_alias,NCI_DD_INV,,pbf999
,A2A/PDE-10 inhibitor PBF-999,nci_alias,NCI_DD_INV,,a2apde10inhibitorpbf999
,PBF 999,nci_alias,NCI_DD_INV,,pbf999
,PBF999,nci_alias,NCI_DD_INV,,pbf999
,1620909-95-6,nci_alias,NCI_DD_INV,,1620909956
,A2A/PDE-10A inhibitor PBF-999,nci_alias,NCI_DD_INV,,a2apde10ainhibitorpbf999
,adenosine A2B receptor antagonist PBF-1129,investigational_name,NCI_DD_INV,,adenosinea2breceptorantagonistpbf1129
,A2BR Antagonist PBF-1129,nci_alias,NCI_DD_INV,,a2brantagonistpbf1129
,PBF1129,nci_alias,NCI_DD_INV,,pbf1129
,PBF-1129,nci_alias,NCI_DD_INV,,pbf1129
,PBF 1129,nci_alias,NCI_DD_INV,,pbf1129
,adenosine A2B receptor antagonist TT-4,investigational_name,NCI_DD_INV,,adenosinea2breceptorantagonisttt4
,TT-4,nci_alias,NCI_DD_INV,,tt4
,A2BR antagonist TT-4,nci_alias,NCI_DD_INV,,a2brantagonisttt4
,TT4,nci_alias,NCI_DD_INV,,tt4
,TT 4,nci_alias,NCI_DD_INV,,tt4
,A2BR inhibitor TT-4,nci_alias,NCI_DD_INV,,a2brinhibitortt4
,adenosine A2B receptor antagonist TT-702,investigational_name,NCI_DD_INV,,adenosinea2breceptorantagonisttt702
,A2B receptor antagonist TT-702,nci_alias,NCI_DD_INV,,a2breceptorantagonisttt702
,TT-702,nci_alias,NCI_DD_INV,,tt702
,TT702,nci_alias,NCI_DD_INV,,tt702
,TT 702,nci_alias,NCI_DD_INV,,tt702
,A2BR antagonist TT-702,nci_alias,NCI_DD_INV,,a2brantagonisttt702
,adenovector encoding MDA7,investigational_name,NCI_DD_INV,,adenovectorencodingmda7
,Ad-MDA-7,nci_alias,NCI_DD_INV,,admda7
,INGN241,nci_alias,NCI_DD_INV,,ingn241
,adenovector-transduced AP1903-inducible MyD88/CD40-expressing autologous PSMA-specific prostate cancer vaccine BPX-201,investigational_name,NCI_DD_INV,,adenovectortransducedap1903induciblemyd88cd40expressingautologouspsmaspecificprostatecancervaccinebpx201
,BPX-201,nci_alias,NCI_DD_INV,,bpx201
,adenoviral brachyury vaccine ETBX-051,investigational_name,NCI_DD_INV,,adenoviralbrachyuryvaccineetbx051
,ETBX-051,nci_alias,NCI_DD_INV,,etbx051
,ETBX 051,nci_alias,NCI_DD_INV,,etbx051
,2171537-82-7,nci_alias,NCI_DD_INV,,2171537827
,adenoviral cancer vaccine PF-06936308,investigational_name,NCI_DD_INV,,adenoviralcancervaccinepf06936308
,PF-06936308,nci_alias,NCI_DD_INV,,pf06936308
,PF06936308,nci_alias,NCI_DD_INV,,pf06936308
,PF 06936308,nci_alias,NCI_DD_INV,,pf06936308
,adenoviral MUC1 vaccine ETBX-061,investigational_name,NCI_DD_INV,,adenoviralmuc1vaccineetbx061
,ETBX-061,nci_alias,NCI_DD_INV,,etbx061
,ETBX 061,nci_alias,NCI_DD_INV,,etbx061
,2171550-29-9,nci_alias,NCI_DD_INV,,2171550299
,adenoviral PSA vaccine ETBX-071,investigational_name,NCI_DD_INV,,adenoviralpsavaccineetbx071
,ETBX-071,nci_alias,NCI_DD_INV,,etbx071
,Adenoviral PSA Prostate Cancer Vaccine ETBX-071,nci_alias,NCI_DD_INV,,adenoviralpsaprostatecancervaccineetbx071
,adenoviral vector Ad5-CEA(6D) vaccine,investigational_name,NCI_DD_INV,,adenoviralvectorad5cea6dvaccine
,ETBX-011,nci_alias,NCI_DD_INV,,etbx011
,2035095-05-5,nci_alias,NCI_DD_INV,,2035095055
,Ad5 CEA vaccine,nci_alias,NCI_DD_INV,,ad5ceavaccine
,adenoviral vector encoding VEGF-C LX-1101,investigational_name,NCI_DD_INV,,adenoviralvectorencodingvegfclx1101
,AdAptVEGF-C adenoviral vector LX-1101,nci_alias,NCI_DD_INV,,adaptvegfcadenoviralvectorlx1101
,Lymfactin,nci_alias,NCI_DD_INV,,lymfactin
,LX-1101,nci_alias,NCI_DD_INV,,lx1101
,LX 1101,nci_alias,NCI_DD_INV,,lx1101
,LX1101,nci_alias,NCI_DD_INV,,lx1101
,VEGFC-expressing gene therapeutic LX-1101,nci_alias,NCI_DD_INV,,vegfcexpressinggenetherapeuticlx1101
,adenoviral-transduced hIL-12-expressing autologous dendritic cells INXN-3001 plus activator ligand INXN-1001,investigational_name,NCI_DD_INV,,adenoviraltransducedhil12expressingautologousdendriticcellsinxn3001plusactivatorligandinxn1001
,INXN-3001/1001,nci_alias,NCI_DD_INV,,inxn30011001
,DC-RTS-IL-12,nci_alias,NCI_DD_INV,,dcrtsil12
,adenovirus encoding tyrosinase/MART-1/MAGEA6-transduced autologous dendritic cell vaccine,investigational_name,NCI_DD_INV,,adenovirusencodingtyrosinasemart1magea6transducedautologousdendriticcellvaccine
,AdVTMM2-transduced dendritic cell vaccine,nci_alias,NCI_DD_INV,,advtmm2transduceddendriticcellvaccine
,adenovirus HER2-transduced autologous dendritic cell vaccine,investigational_name,NCI_DD_INV,,adenovirusher2transducedautologousdendriticcellvaccine
,AdHer2/DC,nci_alias,NCI_DD_INV,,adher2dc
,autologous dendritic cell-adenovirus HER2 vaccine,nci_alias,NCI_DD_INV,,autologousdendriticcelladenovirusher2vaccine
,autologous dendritic cell/adenovirus HER-2 vaccine,nci_alias,NCI_DD_INV,,autologousdendriticcelladenovirusher2vaccine
,HER-2 pulsed DC vaccine,nci_alias,NCI_DD_INV,,her2pulseddcvaccine
,adenovirus serotype 26-expressing HPV16 vaccine JNJ-63682918,investigational_name,NCI_DD_INV,,adenovirusserotype26expressinghpv16vaccinejnj63682918
,Ad26-expressing HPV16 vaccine JNJ-63682918,nci_alias,NCI_DD_INV,,ad26expressinghpv16vaccinejnj63682918
,Ad26.HPV16 JNJ-63682918,nci_alias,NCI_DD_INV,,ad26hpv16jnj63682918
,adenovirus serotype 26-human papillomavirus 16 JNJ-63682918,nci_alias,NCI_DD_INV,,adenovirusserotype26humanpapillomavirus16jnj63682918
,JNJ 63682918,nci_alias,NCI_DD_INV,,jnj63682918
,JNJ-63682918,nci_alias,NCI_DD_INV,,jnj63682918
,JNJ63682918,nci_alias,NCI_DD_INV,,jnj63682918
,monovalent HPV16 Ad26-vectored vaccine JNJ-63682918,nci_alias,NCI_DD_INV,,monovalenthpv16ad26vectoredvaccinejnj63682918
,adenovirus serotype 26-expressing HPV18 vaccine JNJ-63682931,investigational_name,NCI_DD_INV,,adenovirusserotype26expressinghpv18vaccinejnj63682931
,Ad26-expressing HPV18 vaccine JNJ-63682931,nci_alias,NCI_DD_INV,,ad26expressinghpv18vaccinejnj63682931
,Ad26.HPV18 JNJ-63682931,nci_alias,NCI_DD_INV,,ad26hpv18jnj63682931
,adenovirus serotype 26-human papillomavirus 18 JNJ-63682931,nci_alias,NCI_DD_INV,,adenovirusserotype26humanpapillomavirus18jnj63682931
,JNJ 63682931,nci_alias,NCI_DD_INV,,jnj63682931
,JNJ-63682931,nci_alias,NCI_DD_INV,,jnj63682931
,JNJ63682931,nci_alias,NCI_DD_INV,,jnj63682931
,monovalent HPV18 Ad26-vectored vaccine JNJ-63682931,nci_alias,NCI_DD_INV,,monovalenthpv18ad26vectoredvaccinejnj63682931
,adenovirus-mediated human interleukin-12,investigational_name,NCI_DD_INV,,adenovirusmediatedhumaninterleukin12
,adenovirus-interleukin-12,nci_alias,NCI_DD_INV,,adenovirusinterleukin12
,Ad.hIL-12,nci_alias,NCI_DD_INV,,adhil12
,adenovirus-mediated human interleukin-12 INXN-2001 plus activator ligand INXN-1001,investigational_name,NCI_DD_INV,,adenovirusmediatedhumaninterleukin12inxn2001plusactivatorligandinxn1001
,ZIN ATI-001,nci_alias,NCI_DD_INV,,zinati001
,INXN-2001/1001,nci_alias,NCI_DD_INV,,inxn20011001
,Ad-RTS-IL-12 plus AL,nci_alias,NCI_DD_INV,,adrtsil12plusal
,ADH-1,investigational_name,NCI_DD_INV,,adh1
,Exherin,nci_alias,NCI_DD_INV,,exherin
,229971-81-7,nci_alias,NCI_DD_INV,,229971817
,adipose-derived expanded mesenchymal stem cells SCM-010,investigational_name,NCI_DD_INV,,adiposederivedexpandedmesenchymalstemcellsscm010
,SCM-010,nci_alias,NCI_DD_INV,,scm010
,SCM 010,nci_alias,NCI_DD_INV,,scm010
,SCM010,nci_alias,NCI_DD_INV,,scm010
,adipose-derived expanded MSCs SCM-010,nci_alias,NCI_DD_INV,,adiposederivedexpandedmscsscm010
,ADSCs SCM-010,nci_alias,NCI_DD_INV,,adscsscm010
,adipose derived stem cells SCM-010,nci_alias,NCI_DD_INV,,adiposederivedstemcellsscm010
,AdRTVP-1-transduced prostate cancer cell-based vaccine,investigational_name,NCI_DD_INV,,adrtvp1transducedprostatecancercellbasedvaccine
,adenoviral vector-mediated RTVP-1 gene-modified prostate cancer cell-based vaccine,nci_alias,NCI_DD_INV,,adenoviralvectormediatedrtvp1genemodifiedprostatecancercellbasedvaccine
,AE37 peptide/GM-CSF vaccine,investigational_name,NCI_DD_INV,,ae37peptidegmcsfvaccine
,AE-37 peptide/GM-CSF vaccine,nci_alias,NCI_DD_INV,,ae37peptidegmcsfvaccine
,AEE788,investigational_name,NCI_DD_INV,,aee788
,AEE-788,nci_alias,NCI_DD_INV,,aee788
,aeneic multi-virus-specific T cells ALVR106,investigational_name,NCI_DD_INV,,aeneicmultivirusspecifictcellsalvr106
,allogeneic multi-VSTs ALVR106,nci_alias,NCI_DD_INV,,allogeneicmultivstsalvr106
,allogeneic VSTs ALVR106,nci_alias,NCI_DD_INV,,allogeneicvstsalvr106
,ALVR 106,nci_alias,NCI_DD_INV,,alvr106
,ALVR-106,nci_alias,NCI_DD_INV,,alvr106
,ALVR106,nci_alias,NCI_DD_INV,,alvr106
,aerosolized aldesleukin,investigational_name,NCI_DD_INV,,aerosolizedaldesleukin
,aerosolized recombinant IL-2,nci_alias,NCI_DD_INV,,aerosolizedrecombinantil2
,12-lipoxygenase inhibitor VLX-1005,investigational_name,NCI_DD_INV,,12lipoxygenaseinhibitorvlx1005
,12-LOX inhibitor VLX-1005,nci_alias,NCI_DD_INV,,12loxinhibitorvlx1005
,1532593-30-8,nci_alias,NCI_DD_INV,,1532593308
,"benzenesulfonamide, N-2-benzothiazolyl-4-(((2-hydroxy-3-methyoxyphenyl)methyl)amino)-",nci_alias,NCI_DD_INV,,benzenesulfonamiden2benzothiazolyl42hydroxy3methyoxyphenylmethylamino
,ML 355,nci_alias,NCI_DD_INV,,ml355
,ML-355,nci_alias,NCI_DD_INV,,ml355
,ML355,nci_alias,NCI_DD_INV,,ml355
,N-2-benzothiazolyl-4-(((2-hydroxy-3-methoxyphenyl)methyl)amino)benzenesulfonamide,nci_alias,NCI_DD_INV,,n2benzothiazolyl42hydroxy3methoxyphenylmethylaminobenzenesulfonamide
,VLX 1005,nci_alias,NCI_DD_INV,,vlx1005
,VLX-1005,nci_alias,NCI_DD_INV,,vlx1005
,VLX1005,nci_alias,NCI_DD_INV,,vlx1005
,Albumin-binding Cisplatin Prodrug BTP-114,investigational_name,NCI_DD_INV,,albuminbindingcisplatinprodrugbtp114
,BTP-114,nci_alias,NCI_DD_INV,,btp114
,albumin-conjugating platinum-prodrug BTP-114,nci_alias,NCI_DD_INV,,albuminconjugatingplatinumprodrugbtp114
,BTP 114,nci_alias,NCI_DD_INV,,btp114
,platinum-prodrug BTP-114,nci_alias,NCI_DD_INV,,platinumprodrugbtp114
,cisplatin prodrug BTP-114,nci_alias,NCI_DD_INV,,cisplatinprodrugbtp114
,cisplatin/maleimide-based complex BTP-114,nci_alias,NCI_DD_INV,,cisplatinmaleimidebasedcomplexbtp114
,prodrug BTP 114,nci_alias,NCI_DD_INV,,prodrugbtp114
,aldastotug,investigational_name,NCI_DD_INV,,aldastotug
,anti-S15 monoclonal antibody PYX-106,nci_alias,NCI_DD_INV,,antis15monoclonalantibodypyx106
,anti-Siglec-15 monoclonal antibody BSI-060T,nci_alias,NCI_DD_INV,,antisiglec15monoclonalantibodybsi060t
,BSI 060T,nci_alias,NCI_DD_INV,,bsi060t
,BSI-060T,nci_alias,NCI_DD_INV,,bsi060t
,BSI060T,nci_alias,NCI_DD_INV,,bsi060t
,PYX 106,nci_alias,NCI_DD_INV,,pyx106
,PYX-106,nci_alias,NCI_DD_INV,,pyx106
,PYX106,nci_alias,NCI_DD_INV,,pyx106
,2865844-59-1,nci_alias,NCI_DD_INV,,2865844591
,anti-Siglec-15 monoclonal antibody PYX-106,nci_alias,NCI_DD_INV,,antisiglec15monoclonalantibodypyx106
,alendronate sodium,investigational_name,NCI_DD_INV,,alendronatesodium
,MK 217,nci_alias,NCI_DD_INV,,mk217
,Adronat,nci_alias,NCI_DD_INV,,adronat
,alendronic acid monosodium salt trihydrate,nci_alias,NCI_DD_INV,,alendronicacidmonosodiumsalttrihydrate
,Alendros,nci_alias,NCI_DD_INV,,alendros
,Binosto,nci_alias,NCI_DD_INV,,binosto
,G-704650,nci_alias,NCI_DD_INV,,g704650
,Onclast,nci_alias,NCI_DD_INV,,onclast
,129318-43-0,nci_alias,NCI_DD_INV,,129318430
,121268-17-5,nci_alias,NCI_DD_INV,,121268175
,Fosamax,nci_alias,NCI_DD_INV,,fosamax
,MK-217,nci_alias,NCI_DD_INV,,mk217
,alisertib,investigational_name,NCI_DD_INV,,alisertib
,MLN8237,nci_alias,NCI_DD_INV,,mln8237
,MLN 8237,nci_alias,NCI_DD_INV,,mln8237
,Aurora A kinase inhibitor MLN8237,nci_alias,NCI_DD_INV,,auroraakinaseinhibitormln8237
,"benzoic acid, 4-((9-chloro-7-(2-fluoro-6-methoxyphenyl)-5H-pyrimido(5,4-d)(2)benzazepin-2-yl)amino)-2-methoxy-",nci_alias,NCI_DD_INV,,benzoicacid49chloro72fluoro6methoxyphenyl5hpyrimido54d2benzazepin2ylamino2methoxy
,1028486-01-2,nci_alias,NCI_DD_INV,,1028486012
,MLN-8237,nci_alias,NCI_DD_INV,,mln8237
,allogeneic anti-BCMA CAR-transduced T cells ALLO-715,investigational_name,NCI_DD_INV,,allogeneicantibcmacartransducedtcellsallo715
,ALLO-715,nci_alias,NCI_DD_INV,,allo715
,ALLO 715,nci_alias,NCI_DD_INV,,allo715
,ALLO715,nci_alias,NCI_DD_INV,,allo715
,anti-BCMA allogeneic CAR T cells ALLO-715,nci_alias,NCI_DD_INV,,antibcmaallogeneiccartcellsallo715
,BCMA allogeneic CAR T cells ALLO-715,nci_alias,NCI_DD_INV,,bcmaallogeneiccartcellsallo715
,alloCAR T ALLO-715,nci_alias,NCI_DD_INV,,allocartallo715
,ALLO-715 cells,nci_alias,NCI_DD_INV,,allo715cells
,allogeneic anti-CD7 CAR-T cells BEAM-201,investigational_name,NCI_DD_INV,,allogeneicanticd7cartcellsbeam201
,BEAM-201,nci_alias,NCI_DD_INV,,beam201
,BEAM201,nci_alias,NCI_DD_INV,,beam201
,BEAM 201,nci_alias,NCI_DD_INV,,beam201
,allogeneic anti-CD7 CAR T cells BEAM-201,nci_alias,NCI_DD_INV,,allogeneicanticd7cartcellsbeam201
,allogeneic DNT cells RC1012,investigational_name,NCI_DD_INV,,allogeneicdntcellsrc1012
,Allo-DNT cells RC1012,nci_alias,NCI_DD_INV,,allodntcellsrc1012
,Allo-DNTs RC1012,nci_alias,NCI_DD_INV,,allodntsrc1012
,allogeneic DNTs RC1012,nci_alias,NCI_DD_INV,,allogeneicdntsrc1012
,allogeneic double-negative T cells RC1012,nci_alias,NCI_DD_INV,,allogeneicdoublenegativetcellsrc1012
,bi-negative T cells RC1012,nci_alias,NCI_DD_INV,,binegativetcellsrc1012
,CD3+CD4-CD8-T cells RC1012,nci_alias,NCI_DD_INV,,cd3cd4cd8tcellsrc1012
,RC 1012,nci_alias,NCI_DD_INV,,rc1012
,RC-1012,nci_alias,NCI_DD_INV,,rc1012
,RC1012,nci_alias,NCI_DD_INV,,rc1012
,allogeneic GM-CSF-secreting breast cancer vaccine SV-BR-1-GM,investigational_name,NCI_DD_INV,,allogeneicgmcsfsecretingbreastcancervaccinesvbr1gm
,SV-BR-1-GM,nci_alias,NCI_DD_INV,,svbr1gm
,SV-BR-1 breast cancer cell line vaccine,nci_alias,NCI_DD_INV,,svbr1breastcancercelllinevaccine
,SV-BR-1-GM vaccine,nci_alias,NCI_DD_INV,,svbr1gmvaccine
,Bria-IMT,nci_alias,NCI_DD_INV,,briaimt
,GM-CSF gene-transfected breast cancer vaccine SV-BR-1-GM,nci_alias,NCI_DD_INV,,gmcsfgenetransfectedbreastcancervaccinesvbr1gm
,Breast Cancer Vaccine SV-BR-1-GM,nci_alias,NCI_DD_INV,,breastcancervaccinesvbr1gm
,allogeneic TCRa/b-depleted HA-1 minor histocompatibility antigen-reactive TCR-modified RQR8-expressing T cells BSB-1001,investigational_name,NCI_DD_INV,,allogeneictcrabdepletedha1minorhistocompatibilityantigenreactivetcrmodifiedrqr8expressingtcellsbsb1001
,allogeneic anti-HA-1 T cells BSB-1001,nci_alias,NCI_DD_INV,,allogeneicantiha1tcellsbsb1001
,allogeneic anti-HA-1 TCR-engineered T cells BSB-1001,nci_alias,NCI_DD_INV,,allogeneicantiha1tcrengineeredtcellsbsb1001
,allogeneic anti-miHA-1 TCR lentivector transduced T cells BSB-1001,nci_alias,NCI_DD_INV,,allogeneicantimiha1tcrlentivectortransducedtcellsbsb1001
,allogeneic HA-1-targeting TCR T cells BSB-1001,nci_alias,NCI_DD_INV,,allogeneicha1targetingtcrtcellsbsb1001
,allogeneic miHA-reactive TCR-modified T cells BSB-1001,nci_alias,NCI_DD_INV,,allogeneicmihareactivetcrmodifiedtcellsbsb1001
,BSB 1001,nci_alias,NCI_DD_INV,,bsb1001
,BSB-1001,nci_alias,NCI_DD_INV,,bsb1001
,BSB1001,nci_alias,NCI_DD_INV,,bsb1001
,T-cell receptor engineered donor T cells BSB-1001,nci_alias,NCI_DD_INV,,tcellreceptorengineereddonortcellsbsb1001
,allopurinol sodium,investigational_name,NCI_DD_INV,,allopurinolsodium
,Zyloprim,nci_alias,NCI_DD_INV,,zyloprim
,"1,5-dihydro-4H-pyrazolo[3,4-d]pryimidin-4-one monosodium salt",nci_alias,NCI_DD_INV,,15dihydro4hpyrazolo34dpryimidin4onemonosodiumsalt
,"1H-pyrazolo[3,4-d]pyrimidin-4-ol monosodium salt",nci_alias,NCI_DD_INV,,1hpyrazolo34dpyrimidin4olmonosodiumsalt
,Adenock,nci_alias,NCI_DD_INV,,adenock
,Allo-Puren,nci_alias,NCI_DD_INV,,allopuren
,Allozym,nci_alias,NCI_DD_INV,,allozym
,Allural,nci_alias,NCI_DD_INV,,allural
,Aloprim,nci_alias,NCI_DD_INV,,aloprim
,Aloral,nci_alias,NCI_DD_INV,,aloral
,Alositol,nci_alias,NCI_DD_INV,,alositol
,Anoprolin,nci_alias,NCI_DD_INV,,anoprolin
,Anzief,nci_alias,NCI_DD_INV,,anzief
,Apulonga,nci_alias,NCI_DD_INV,,apulonga
,Apurin,nci_alias,NCI_DD_INV,,apurin
,Apurol,nci_alias,NCI_DD_INV,,apurol
,Bleminol,nci_alias,NCI_DD_INV,,bleminol
,Bloxanth,nci_alias,NCI_DD_INV,,bloxanth
,BW-56158,nci_alias,NCI_DD_INV,,bw56158
,Caplenal,nci_alias,NCI_DD_INV,,caplenal
,Cellidrin,nci_alias,NCI_DD_INV,,cellidrin
,Cosuric,nci_alias,NCI_DD_INV,,cosuric
,Dabroson,nci_alias,NCI_DD_INV,,dabroson
,Embarin,nci_alias,NCI_DD_INV,,embarin
,Epidropal,nci_alias,NCI_DD_INV,,epidropal
,Foligan,nci_alias,NCI_DD_INV,,foligan
,Geapur,nci_alias,NCI_DD_INV,,geapur
,Gichtex,nci_alias,NCI_DD_INV,,gichtex
,Hamarin,nci_alias,NCI_DD_INV,,hamarin
,Hexanurat,nci_alias,NCI_DD_INV,,hexanurat
,Ketanrift,nci_alias,NCI_DD_INV,,ketanrift
,Ketobun-A,nci_alias,NCI_DD_INV,,ketobuna
,Ledopur,nci_alias,NCI_DD_INV,,ledopur
,Lysuron,nci_alias,NCI_DD_INV,,lysuron
